,molecule_chembl_id,Ki,units,pKi,smiles
2292,CHEMBL1770311,3090.0,nM,5.51,O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Cl)cc3)nn12
2293,CHEMBL290106,655.0,nM,6.18,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
2294,CHEMBL195437,12593.0,nM,4.9,CCCCCCCCc1ccc(O)cc1
2295,CHEMBL64894,1889.0,nM,5.72,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-]
2296,CHEMBL808,8206.0,nM,5.09,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
2297,CHEMBL496,906.0,nM,6.04,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
2298,CHEMBL1282,2987.0,nM,5.53,CC(C)Cn1cnc2c(N)nc3ccccc3c21
2299,CHEMBL434063,20915.0,nM,4.68,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1
2300,CHEMBL691,11751.0,nM,4.93,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
2301,CHEMBL44,9792.0,nM,5.01,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
2302,CHEMBL104,7136.0,nM,5.15,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
2303,CHEMBL411,5060.0,nM,5.3,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
2304,CHEMBL9514,4219.0,nM,5.38,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1
2305,CHEMBL1726,2278.0,nM,5.64,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
2306,CHEMBL42442,844.0,nM,6.07,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1
2307,CHEMBL91,8002.0,nM,5.1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
2308,CHEMBL1475,737.0,nM,6.13,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
2309,CHEMBL83,3985.0,nM,5.4,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
2310,CHEMBL115769,580.0,nM,6.24,COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2
2311,CHEMBL192,142.0,nM,6.85,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
2312,CHEMBL81,1185.0,nM,5.93,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
2313,CHEMBL10,3407.0,nM,5.47,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
2314,CHEMBL1927422,21.0,nM,7.68,CC(C)(C)OC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1
2315,CHEMBL1927423,59.1,nM,7.23,Nc1nc(N2CCCC2)nc2nc(-c3ccco3)nn12
2316,CHEMBL1927424,153.0,nM,6.82,Nc1nc(N2CCNCC2)nc2nc(-c3ccco3)nn12.O=C(O)C(F)(F)F
2317,CHEMBL1927425,4360.0,nM,5.36,CC(C)(C)OC(=O)NCCNc1nc(NCCNC(=O)OC(C)(C)C)n2nc(-c3ccco3)nc2n1
2318,CHEMBL1927426,40.9,nM,7.39,CC(C)(C)OC(=O)NCCNc1nc(N)n2nc(-c3ccco3)nc2n1
2319,CHEMBL1927427,69.7,nM,7.16,CC(C)(C)OC(=O)NCC1CCC(CNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1
2320,CHEMBL1927428,38.6,nM,7.41,CC(C)(C)OC(=O)NCCCNc1nc(N)n2nc(-c3ccco3)nc2n1
2321,CHEMBL1927429,44.7,nM,7.35,CC(C)(C)OC(=O)NCCCCCNc1nc(N)n2nc(-c3ccco3)nc2n1
2322,CHEMBL1927430,17.8,nM,7.75,CC(C)(C)OC(=O)NCCOCCOCCNc1nc(N)n2nc(-c3ccco3)nc2n1
2323,CHEMBL188897,20.6,nM,7.69,Nc1nc(N2CCN(Cc3ccccc3)CC2)nc2nc(-c3ccco3)nn12
2324,CHEMBL368488,51.8,nM,7.29,Nc1nc(N2CCN(Cc3cccc(Cl)c3)CC2)nc2nc(-c3ccco3)nn12
2325,CHEMBL1927431,52.3,nM,7.28,Nc1nc(N2CCN(Cc3ccc(F)cc3)CC2)nc2nc(-c3ccco3)nn12
2326,CHEMBL186322,102.0,nM,6.99,Nc1nc(N2CCN(Cc3ccc(Cl)cc3)CC2)nc2nc(-c3ccco3)nn12
2327,CHEMBL1927432,27.3,nM,7.56,Nc1nc(N2CCN(Cc3ccc(Br)cc3)CC2)nc2nc(-c3ccco3)nn12
2328,CHEMBL1927433,11.5,nM,7.94,NCCOCCOCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F
2329,CHEMBL1927434,86.2,nM,7.06,Nc1nc(N2CCN(C(=O)Cc3ccc(Br)cc3)CC2)nc2nc(-c3ccco3)nn12
2330,CHEMBL1927435,124.0,nM,6.91,CCCCC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1
2331,CHEMBL1927436,94.8,nM,7.02,Nc1nc(N2CCN(C(=O)Cc3ccccc3)CC2)nc2nc(-c3ccco3)nn12
2332,CHEMBL1927437,66.2,nM,7.18,COC(=O)CCC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1
2333,CHEMBL1927438,282.0,nM,6.55,Nc1nc(N2CCN(C(=O)C(Cl)Cl)CC2)nc2nc(-c3ccco3)nn12
2334,CHEMBL1927439,212.0,nM,6.67,Nc1nc(N2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)nc2nc(-c3ccco3)nn12
2335,CHEMBL1927440,348.0,nM,6.46,Nc1nc(N2CCN(C(=O)c3ccccc3)CC2)nc2nc(-c3ccco3)nn12
2336,CHEMBL1927441,7680.0,nM,5.12,Nc1nc(N2CCN(C(=O)c3cccc4ccccc34)CC2)nc2nc(-c3ccco3)nn12
2337,CHEMBL1927442,39.1,nM,7.41,Nc1nc(N2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)nc2nc(-c3ccco3)nn12
2338,CHEMBL1927443,38200.0,nM,4.42,NCCNc1nc(NCCN)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
2339,CHEMBL1926693,567.0,nM,6.25,NCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F
2340,CHEMBL1927444,16.9,nM,7.77,NCC1CCC(CNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1.O=C(O)C(F)(F)F
2341,CHEMBL1927445,270.0,nM,6.57,NCCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F
2342,CHEMBL1927446,90.1,nM,7.04,NCCCCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F
2343,CHEMBL1927447,92.9,nM,7.03,Nc1nc(N2CCN(C(=O)C(c3ccccc3)c3ccccc3)CC2)nc2nc(-c3ccco3)nn12
2344,CHEMBL1927628,58.4,nM,7.23,CC(C)(C)C(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1
2345,CHEMBL1927629,11.1,nM,7.96,CC(C)(C)CC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1
2346,CHEMBL1927630,1000.0,nM,6.0,O=C(Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12)c1ccccc1
2347,CHEMBL1927631,201.0,nM,6.7,Nc1nc(O)nc2nc(-c3ccco3)nn12
2348,CHEMBL1927632,160.0,nM,6.8,Nc1nc(N)n2nc(-c3ccco3)nc2n1
2349,CHEMBL1927633,1750.0,nM,5.76,O=C(Nc1nc(O)nc2nc(-c3ccco3)nn12)c1ccccc1
2350,CHEMBL1927634,44.1,nM,7.36,Nc1nc(NC(=O)c2ccccc2)n2nc(-c3ccco3)nc2n1
2351,CHEMBL1935743,20.0,nM,7.7,Cn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1
2352,CHEMBL1935744,30.0,nM,7.52,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2c1
2353,CHEMBL1935745,3.9,nM,8.41,Nc1nc2cn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12
2354,CHEMBL1935746,50.0,nM,7.3,Nc1nc2cn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12
2355,CHEMBL1935747,500.0,nM,6.3,COc1ccc(NC(=O)Nc2nc3cn(C)cc3c3nc(-c4ccco4)nn23)cc1
2356,CHEMBL1935748,200.0,nM,6.7,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2c1
2357,CHEMBL1935749,148.0,nM,6.83,COc1ccc(NC(=O)Nc2nc3cn(CCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1
2358,CHEMBL1935750,130.0,nM,6.89,COc1ccc(NC(=O)Nc2nc3cn(CCCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1
2359,CHEMBL1935752,3.6,nM,8.44,Cn1ncc2nc(N)n3nc(-c4ccco4)nc3c21
2360,CHEMBL1935753,12.0,nM,7.92,CCCn1ncc2nc(N)n3nc(-c4ccco4)nc3c21
2361,CHEMBL1935754,42.0,nM,7.38,Nc1nc2cnn(CCc3ccccc3)c2c2nc(-c3ccco3)nn12
2362,CHEMBL1935755,122.0,nM,6.91,Nc1nc2cnn(CCCc3ccccc3)c2c2nc(-c3ccco3)nn12
2363,CHEMBL1935756,68.0,nM,7.17,COc1ccc(NC(=O)Nc2nc3cnn(C)c3c3nc(-c4ccco4)nn23)cc1
2364,CHEMBL1935757,20.0,nM,7.7,CCCn1ncc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c21
2365,CHEMBL1935758,626.0,nM,6.2,COc1ccc(NC(=O)Nc2nc3cnn(CCc4ccccc4)c3c3nc(-c4ccco4)nn23)cc1
2366,CHEMBL1935760,8.1,nM,8.09,Cn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1
2367,CHEMBL1935761,17.0,nM,7.77,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1
2368,CHEMBL1935762,9.2,nM,8.04,Nc1nc2cn(CCc3ccccc3)nc2c2nc(-c3ccco3)nn12
2369,CHEMBL1935763,11.0,nM,7.96,Nc1nc2cn(CCCc3ccccc3)nc2c2nc(-c3ccco3)nn12
2370,CHEMBL1935764,222.0,nM,6.65,COc1ccc(NC(=O)Nc2nc3cn(C)nc3c3nc(-c4ccco4)nn23)cc1
2371,CHEMBL1935765,208.0,nM,6.68,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2n1
2372,CHEMBL1935766,672.0,nM,6.17,COc1ccc(NC(=O)Nc2nc3cn(CCc4ccccc4)nc3c3nc(-c4ccco4)nn23)cc1
2373,CHEMBL1935768,119.0,nM,6.92,Cn1ncc2nc(NC3CCCCC3)n3nc(-c4ccco4)nc3c21
2374,CHEMBL1945563,63.2,nM,7.2,CCCCC#Cc1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1
2375,CHEMBL1946293,2160.0,nM,5.67,CCCCCCc1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1
2376,CHEMBL1946295,3730.0,nM,5.43,CCCCC#Cc1nc(NCc2cccc(Cl)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1
2377,CHEMBL1946296,3910.0,nM,5.41,CCCCC#Cc1nc(NCc2cccc(Br)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1
2378,CHEMBL1946297,4890.0,nM,5.31,CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1
2379,CHEMBL1946298,178.0,nM,6.75,CCCC/C=C/c1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1
2380,CHEMBL1096896,4.0,nM,8.4,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O
2381,CHEMBL477,20.0,nM,7.7,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2382,CHEMBL1950553,58.5,nM,7.23,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2383,CHEMBL260203,3.8,nM,8.42,Nc1nc(OCCc2cccc3ccccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2384,CHEMBL568023,372.0,nM,6.43,Nc1nc(SCCC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2385,CHEMBL1950554,270.0,nM,6.57,Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2386,CHEMBL1950555,168.0,nM,6.78,COc1cc(OC)cc([C@@H](CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ccccc2C)c1
2387,CHEMBL256467,20.1,nM,7.7,O=C(NCCN1CCCCC1)c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
2388,CHEMBL1950649,0.5,nM,9.3,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC[C@H]4CC[C@H](C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O
2389,CHEMBL1950650,56.0,nM,7.25,CCNC(=O)[C@H]1C[C@@H](n2cnc3c(N[C@H](CC)Cc4sccc4Cl)ccnc32)[C@H](O)[C@@H]1O
2390,CHEMBL1950653,160.0,nM,6.8,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5ccccc5)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O
2391,CHEMBL1950654,84.3,nM,7.07,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5ccccc5)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O
2392,CHEMBL1950655,87.2,nM,7.06,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O
2393,CHEMBL1950656,130.0,nM,6.89,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5c[nH]c6ccccc56)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O
2394,CHEMBL1950657,180.0,nM,6.75,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](CC(=O)O)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2395,CHEMBL1950658,110.0,nM,6.96,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](CC(=O)O)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2396,CHEMBL1950659,100.0,nM,7.0,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2397,CHEMBL1950660,50.0,nM,7.3,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](CCCNC(=N)N)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2398,CHEMBL1950661,63.7,nM,7.2,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5ccccc5)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2399,CHEMBL1950662,34.0,nM,7.47,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5ccccc5)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2400,CHEMBL1950663,71.7,nM,7.14,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2401,CHEMBL1950664,130.0,nM,6.89,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5c[nH]c6ccccc56)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2402,CHEMBL1950665,110.0,nM,6.96,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5c[nH]cn5)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2403,CHEMBL1950666,40.0,nM,7.4,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5c[nH]cn5)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O
2404,CHEMBL1950652,2.3,nM,8.64,CCn1nnnc1[C@H]1O[C@@H](n2cnc3c(N)nc(N[C@H](CO)Cc4ccccc4)nc32)[C@H](O)[C@@H]1O
2405,CHEMBL1955923,960.0,nM,6.02,CCCn1c(=O)c2[nH]c(-c3cc(=O)[nH]n3C)cc2n(CCC)c1=O
2406,CHEMBL2012693,7510.0,nM,5.12,COc1cc(F)c(F)cc1CNc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21
2407,CHEMBL2012686,3950.0,nM,5.4,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC(C3CC3)C3CC3)nc(Cl)nc21
2408,CHEMBL2012684,4410.0,nM,5.36,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCC3CC3)nc(Cl)nc21
2409,CHEMBL2012683,3700.0,nM,5.43,CCC(CC)Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21
2410,CHEMBL2012679,4080.0,nM,5.39,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H]3C[C@H]4CC[C@H]3C4)nc(Cl)nc21
2411,CHEMBL2012678,2450.0,nM,5.61,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@H]3C[C@H]4CC[C@H]3C4)nc(Cl)nc21
2412,CHEMBL2012676,3930.0,nM,5.41,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCCC3)nc(Cl)nc21
2413,CHEMBL2012675,2720.0,nM,5.57,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCC3)nc(Cl)nc21
2414,CHEMBL2012674,3020.0,nM,5.52,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCC3)nc(Cl)nc21
2415,CHEMBL2012673,3700.0,nM,5.43,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CC3)nc(Cl)nc21
2416,CHEMBL2012672,3140.0,nM,5.5,Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21
2417,CHEMBL2010872,500.0,nM,6.3,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3
2418,CHEMBL2030706,15.8,nM,7.8,O=c1c(-c2ccco2)nnc2n(CCc3ccccc3)c3ccccc3n12
2419,CHEMBL2030704,50.6,nM,7.3,O=c1c(-c2ccco2)nnc2n(-c3ccc(Cl)cc3)c3ccccc3n12
2420,CHEMBL324100,3277.0,nM,5.49,O=c1c(-c2ccco2)nnc2n(-c3ccccc3)c3ccccc3n12
2421,CHEMBL2043295,360.0,nM,6.44,Nc1nc(SCCc2ccc(S(=O)(=O)O)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2422,CHEMBL2064641,1270.0,nM,5.9,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O
2423,CHEMBL2064649,5300.0,nM,5.28,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(C(C)=O)cc4)nc31)[C@H](O)[C@@H]2O
2424,CHEMBL2064656,1740.0,nM,5.76,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O
2425,CHEMBL2064661,3110.0,nM,5.51,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc5ccc6cccc7ccc4c5c67)nc31)[C@H](O)[C@@H]2O
2426,CHEMBL2070882,1193.0,nM,5.92,CCCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1
2427,CHEMBL2070883,1423.0,nM,5.85,C=CCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1
2428,CHEMBL2070884,789.0,nM,6.1,C#CCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1
2429,CHEMBL2070886,526.0,nM,6.28,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccccc4)CC3)n3nc(-c4ccco4)nc23)n1
2430,CHEMBL2070891,2223.0,nM,5.65,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(C#N)cc4)CC3)n3nc(-c4ccco4)nc23)n1
2431,CHEMBL2071038,1084.0,nM,5.96,CCOC(=O)CN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1
2432,CHEMBL2069325,1842.0,nM,5.74,Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NCCc4ccccc4)CC3)n3nc(-c4ccco4)nc23)n1
2433,CHEMBL2071045,1641.0,nM,5.79,Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NCCCc4ccccc4)CC3)n3nc(-c4ccco4)nc23)n1
2434,CHEMBL2071046,3255.0,nM,5.49,Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NCc4ccc(F)cc4)CC3)n3nc(-c4ccco4)nc23)n1
2435,CHEMBL2071047,1137.0,nM,5.94,Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NCc4ccc(Cl)cc4)CC3)n3nc(-c4ccco4)nc23)n1
2436,CHEMBL2071048,2813.0,nM,5.55,Cc1ccc(CNC(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)cc1
2437,CHEMBL2071050,1856.0,nM,5.73,Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)Nc4ccncc4)CC3)n3nc(-c4ccco4)nc23)n1.O=C(O)C(F)(F)F
2438,CHEMBL2071051,1282.0,nM,5.89,CN1CCN(C(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)CC1.O=C(O)C(F)(F)F
2439,CHEMBL2070398,180.0,nM,6.75,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NCC(F)(F)F)[C@@H](O)[C@H]1O
2440,CHEMBL1235128,210.0,nM,6.68,CCCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
2441,CHEMBL1234591,505.0,nM,6.3,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NCCO)[C@@H](O)[C@H]1O
2442,CHEMBL261482,50.0,nM,7.3,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NC2CC2)[C@@H](O)[C@H]1O
2443,CHEMBL2070507,34.0,nM,7.47,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NC2CCC2)[C@@H](O)[C@H]1O
2444,CHEMBL2070508,650.0,nM,6.19,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NC2CCCC2)[C@@H](O)[C@H]1O
2445,CHEMBL2089341,680.0,nM,6.17,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(C#Cc3ccccc3)nc21
2446,CHEMBL2089342,1350.0,nM,5.87,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(C#Cc3ccc(F)c(F)c3)nc21
2447,CHEMBL2089344,1800.0,nM,5.75,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(C#Cc3cccc(Cl)c3)nc21
2448,CHEMBL2153632,1610.0,nM,5.79,Cn1c(=O)c2c(nc3n2CCN3C2CCCCC2)n(C)c1=O
2449,CHEMBL2153631,3270.0,nM,5.49,Cn1c(=O)c2c(nc3n2CCN3C2CCC(O)CC2)n(C)c1=O
2450,CHEMBL2153629,306.0,nM,6.51,Cn1c(=O)c2c(nc3n2CCN3C2CCCCCCC2)n(C)c1=O
2451,CHEMBL2153627,417.0,nM,6.38,Cn1c(=O)c2c(nc3n2CCCN3CC2CC2)n(C)c1=O
2452,CHEMBL2153626,847.0,nM,6.07,Cn1c(=O)c2c(nc3n2CCCN3C2CCC2)n(C)c1=O
2453,CHEMBL2153624,1610.0,nM,5.79,Cn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(C)c1=O
2454,CHEMBL2153621,19000.0,nM,4.72,Cn1c(=O)c2c(nc3n2CCCN3[C@H]2CC[C@H](O)CC2)n(C)c1=O
2455,CHEMBL2153622,21900.0,nM,4.66,CC(=O)O[C@H]1CC[C@H](N2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1
2456,CHEMBL2153620,610.0,nM,6.21,CC1CCC(N2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1
2457,CHEMBL2153614,933.0,nM,6.03,Cn1c(=O)c2c(nc3n2CCCN3CCC2=CCCCC2)n(C)c1=O
2458,CHEMBL2153613,1160.0,nM,5.94,Cn1c(=O)c2c(nc3n2CCCN3C2CCCCCC2)n(C)c1=O
2459,CHEMBL2153612,1530.0,nM,5.82,Cn1c(=O)c2c(nc3n2CCCN3C2CCCCCCC2)n(C)c1=O
2460,CHEMBL2153603,2400.0,nM,5.62,Cn1c(=O)c2c(nc3n2CCCCN3C2CCCCCCC2)n(C)c1=O
2461,CHEMBL2151249,1000.0,nM,6.0,C[C@@H](Oc1cccc(Cl)c1)C(=O)Nc1nc(-c2ccccc2)n[nH]1
2462,CHEMBL2151250,1000.0,nM,6.0,C[C@@H](Oc1ccccc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1
